disease_id	DduftC	DgaG	D<soD	Dso>D
Q27677818	0	0	0	1
Q27677819	0	0	0	1
Q27677820	0	0	0	1
Q27680586	0	0	0	1
Q27698000	0	0	0	1
Q277452	0	0	0	2
Q2787011	0	0	0	1
Q278909	0	0	0	1
Q279330	0	0	3	0
Q27982006	0	0	12	2
Q280027	1	0	8	1
Q280156	0	1	4	2
Q28020303	0	0	2	1
Q28020304	0	0	0	1
Q28020305	0	0	0	1
Q28024490	0	0	0	1
Q28024491	0	0	0	1
Q28024492	0	0	0	2
Q28024493	0	0	5	1
Q28024494	0	0	0	1
Q28024495	0	0	0	1
Q28024496	0	0	0	1
Q28024497	0	0	0	1
Q28024498	0	0	0	1
Q28024501	0	0	0	1
Q28024502	0	0	0	1
Q28024503	0	0	0	1
Q28024504	0	0	0	1
Q28024505	0	0	0	1
Q28024508	0	0	0	1
Q28024509	0	0	0	2
Q28024510	0	0	0	1
Q28024512	0	0	0	1
Q28024514	0	0	0	1
Q28024515	0	0	0	1
Q28024516	0	0	0	1
Q28024517	0	0	3	1
Q28024518	0	0	0	1
Q28024519	0	0	0	1
Q28024520	0	0	0	1
Q28024523	0	0	0	1
Q28024524	0	0	0	1
Q28024525	0	0	0	1
Q28024526	0	0	0	1
Q28024527	0	0	0	1
Q28024528	0	0	0	1
Q28024529	0	0	0	1
Q28024531	0	0	0	1
Q28024532	0	0	0	1
Q28024533	0	0	0	1
Q28024534	0	0	0	1
Q28024535	0	0	0	1
Q28024536	0	0	0	1
Q28024537	0	0	0	1
Q28024539	0	0	0	1
Q28024546	0	0	0	1
Q28024547	0	0	0	1
Q28024548	0	0	0	1
Q28024549	0	0	0	1
Q28024550	0	0	0	1
Q28024551	0	0	0	1
Q28024552	0	0	0	1
Q28024553	0	0	0	1
Q28024554	0	0	0	1
Q28024555	0	0	0	1
Q28024556	0	0	0	1
Q28024557	0	0	0	1
Q28024558	0	0	0	1
Q28024559	0	0	0	1
Q28024560	0	0	0	1
Q28024561	0	0	0	1
Q28024562	0	0	0	1
Q28024563	0	0	0	1
Q28024564	0	0	0	1
Q28024565	0	0	0	1
Q28024566	0	0	0	1
Q28024567	0	0	0	1
Q28024569	0	0	0	1
Q28024570	0	0	0	1
Q28024571	0	0	0	1
Q28024572	0	0	0	1
Q28024573	0	0	0	1
Q28024574	0	0	0	1
Q28024576	0	0	0	1
Q28024577	0	0	0	1
Q28024578	0	0	0	1
Q28024579	0	0	0	1
Q28024580	0	0	0	1
Q28024581	0	0	0	1
Q28024582	0	0	0	1
Q28024583	0	0	0	1
Q28024584	0	0	0	1
Q28024585	0	0	0	1
Q28024586	0	0	0	1
Q28024587	0	0	0	1
Q28024588	0	0	0	1
Q28024589	0	0	0	1
Q28024590	0	0	0	1
Q28024591	0	0	0	1
Q28024592	0	0	0	1
Q28024593	0	0	0	1
Q28024594	0	0	0	1
Q28024595	0	0	0	1
Q28024596	0	0	0	1
Q28024597	0	0	0	1
Q28024598	0	0	0	1
Q28024599	0	0	0	1
Q28024600	0	0	0	1
Q28024601	0	0	0	1
Q28024602	0	0	0	1
Q28024603	0	0	0	1
Q28024604	0	0	0	1
Q28024605	0	0	0	1
Q28024606	0	0	0	1
Q28024607	0	0	0	1
Q28024608	0	0	0	1
Q28024609	0	0	0	1
Q28024610	0	0	0	1
Q28024612	0	0	0	1
Q28024614	0	0	0	1
Q28024615	0	0	0	1
Q28024616	0	0	0	1
Q28024617	0	0	0	1
Q28024618	0	0	0	1
Q28024619	0	0	0	1
Q28024620	0	0	0	1
Q28024621	0	0	0	1
Q28024622	0	0	0	1
Q28024623	0	0	0	1
Q28024624	0	0	0	1
Q28024625	0	0	0	1
Q28024626	0	0	0	1
Q28024627	0	0	0	1
Q28024628	0	0	0	1
Q28024629	0	0	0	1
Q28024630	0	0	0	1
Q28024631	0	0	0	1
Q28024632	0	0	0	1
Q28024633	0	0	0	1
Q28024634	0	0	0	1
Q28024635	0	0	0	1
Q28024636	0	0	0	1
Q28024637	0	0	0	1
Q28024638	0	0	0	1
Q28024639	0	0	0	1
Q28024640	0	0	0	1
Q28024641	0	0	0	1
Q28024642	0	0	0	1
Q28024643	0	0	0	1
Q28024644	0	0	0	1
Q28024645	0	0	0	1
Q28024646	0	0	0	1
Q28024647	0	0	0	1
Q28024648	0	0	0	1
Q28024649	0	0	0	1
Q28024650	0	0	0	1
Q28024651	0	0	0	1
Q28024652	0	0	0	1
Q28024653	0	0	0	1
Q28024654	0	0	0	1
Q28024655	0	0	0	1
Q28024656	0	0	0	1
Q28024657	0	0	0	1
Q28024658	0	0	0	1
Q28024659	0	0	0	1
Q28024660	0	0	0	1
Q28024661	0	0	0	1
Q28024662	0	0	0	1
Q28024663	0	0	0	1
Q28024664	0	0	0	1
Q28024665	0	0	0	1
Q28024666	0	0	0	1
Q28024667	0	0	0	1
Q28024668	0	0	0	1
Q28024669	0	0	0	1
Q28024670	0	0	0	1
Q28024671	0	0	0	1
Q28024672	0	0	0	1
Q28024673	0	0	0	1
Q28024675	0	0	0	1
Q28024676	0	0	0	1
Q28024677	0	0	0	1
Q28024678	0	0	0	1
Q28024679	0	0	0	1
Q28024680	0	0	0	1
Q28024681	0	0	0	1
Q28024682	0	0	0	1
Q28024683	0	0	0	1
Q28024684	0	0	0	1
Q28024685	0	0	0	1
Q28024686	0	0	0	1
Q28024687	0	0	0	1
Q28024688	0	0	0	1
Q28024689	0	0	0	1
Q28024690	0	0	0	1
Q28024691	0	0	0	1
Q28024692	0	0	0	1
Q28024693	0	0	0	1
Q28024694	0	0	0	1
Q28024695	0	0	0	1
Q28024696	0	0	0	1
Q28024697	0	0	0	1
Q28024698	0	0	0	1
Q28024699	0	0	0	1
Q28024701	0	0	0	1
Q28024702	0	0	0	1
Q28024703	0	0	0	1
Q28024704	0	0	0	1
Q28024705	0	0	0	1
Q28024706	0	0	0	1
Q28024707	0	0	0	1
Q28024708	0	0	0	1
Q28024709	0	0	0	1
Q28024710	0	0	0	1
Q28024711	0	0	0	1
Q28024713	0	0	0	1
Q28024714	0	0	0	1
Q28024715	0	0	0	1
Q28024716	0	0	0	1
Q28024717	0	0	0	1
Q28024718	0	0	0	1
Q28024719	0	0	0	1
Q28024720	0	0	0	1
Q28024721	0	0	0	1
Q28024722	0	0	0	1
Q28024723	0	0	0	1
Q28024725	0	0	0	1
Q28024726	0	0	0	1
Q28024727	0	0	0	1
Q28024728	0	0	0	1
Q28024729	0	0	0	1
Q28024730	0	0	0	1
Q28024731	0	0	0	1
Q28024732	0	0	0	1
Q28024733	0	0	0	1
Q28024735	0	0	0	1
Q28024736	0	0	0	1
Q28024737	0	0	0	1
Q28024738	0	0	0	1
Q28024739	0	0	0	1
Q28024740	0	0	0	1
Q28024741	0	0	0	1
Q28024742	0	0	0	1
Q28024744	0	0	0	1
Q28024745	0	0	0	1
Q28024746	0	0	0	1
Q28024747	0	0	0	1
Q28024748	0	0	0	1
Q28024749	0	0	0	1
Q28024750	0	0	0	1
Q28024751	0	0	0	1
Q28024753	0	0	0	1
Q28024754	0	0	0	1
Q28024755	0	0	0	1
Q28024756	0	0	0	1
Q28024757	0	0	0	1
Q28024758	0	0	0	1
Q28024759	0	0	0	1
Q28024760	0	0	0	1
Q28024761	0	0	0	1
Q28024762	0	0	0	1
Q28024764	0	0	0	1
Q28024765	0	0	0	1
Q28026070	0	0	3	1
Q28026076	0	0	0	1
Q28027606	0	0	0	2
Q28058359	0	0	0	2
Q2805908	0	0	0	2
Q28065536	0	0	0	1
Q28065537	0	0	0	1
Q28065538	0	0	0	1
Q28065539	0	0	0	1
Q28065540	0	0	0	1
Q28065541	0	0	0	1
Q28065543	0	0	0	1
Q28065544	0	0	0	1
Q28065545	0	0	0	1
Q28065546	0	0	0	1
Q28065548	0	0	0	1
Q28065549	0	0	0	1
Q28065551	0	0	0	1
Q28065552	0	0	0	1
Q28065553	0	0	0	1
Q28065554	0	0	0	1
Q28065555	0	0	0	1
Q28065556	0	0	0	1
Q28065557	0	0	0	1
Q28065558	0	0	0	1
Q28065559	0	0	0	1
Q28065560	0	0	0	1
Q28065562	0	0	0	1
Q28065563	0	0	0	1
Q28065564	0	0	0	1
Q28065566	0	0	0	1
Q28065568	0	0	0	1
Q28065569	0	0	0	1
Q28065570	0	0	0	1
Q28065571	0	0	0	1
Q28065572	0	0	0	1
Q28065574	0	0	0	1
Q28065576	0	0	0	1
Q28065577	0	0	0	1
Q28065578	0	0	0	1
Q28065579	0	0	8	1
Q28065581	0	0	0	1
Q28065582	0	0	0	2
Q28065583	0	0	0	1
Q28065584	0	0	0	1
Q28065585	0	0	0	1
Q28065586	0	0	0	2
Q28065588	0	0	0	1
Q28065589	0	0	0	1
Q28065590	0	0	0	1
Q28065591	0	0	13	2
Q28065592	0	0	0	1
Q28065593	0	0	0	1
Q28065594	0	0	0	1
Q28065595	0	0	0	1
Q28065596	0	0	0	1
Q28065597	0	0	0	1
Q28065598	0	0	0	1
Q28065599	0	0	0	1
Q28065600	0	0	0	1
Q28065601	0	0	0	1
Q28065602	0	0	0	1
Q28065603	0	0	0	1
Q28065604	0	0	0	1
Q28065605	0	0	0	1
Q28065606	0	0	0	1
Q28065607	0	0	0	1
Q28065608	0	0	0	1
Q28065609	0	0	0	1
Q28065610	0	0	0	1
Q28065611	0	0	0	1
Q28065612	0	0	0	1
Q28065613	0	0	0	1
Q28065614	0	0	0	1
Q28065615	0	0	0	1
Q28065616	0	0	0	1
Q28065617	0	0	0	1
Q28065618	0	0	0	1
Q28065619	0	0	0	1
Q28065620	0	0	0	2
Q28065621	0	0	0	1
Q28065622	0	0	0	1
Q28065623	0	0	0	1
Q28065624	0	0	0	1
Q28065625	0	0	0	1
Q28065626	0	0	0	1
Q28065627	0	0	0	1
Q28065628	0	0	0	1
Q28065629	0	0	0	1
Q28065630	0	0	0	1
Q28065631	0	0	0	1
Q28065632	0	0	0	1
Q28065633	0	0	0	1
Q28065634	0	0	0	1
Q28065639	0	0	0	1
Q28065640	0	0	0	1
Q28065641	0	0	0	1
Q28065642	0	0	0	1
Q28065643	0	0	0	1
Q28065644	0	0	0	1
Q28065645	0	0	0	1
Q28065646	0	0	0	1
Q281115	0	0	0	1
Q28123515	0	0	0	1
Q28136452	0	0	0	1
Q28149903	0	0	0	1
Q281928	2	0	1	0
Q282142	0	1	7	1
Q2822569	0	0	5	1
Q2822731	0	0	0	1
Q2822915	0	0	0	1
Q2823145	0	0	3	1
Q2823332	0	0	0	1
Q2823333	0	0	0	1
Q2823517	0	0	0	1
Q2825480	0	0	4	4
Q283108	0	0	0	1
Q2831905	0	0	0	1
Q2836	0	0	2	1
Q283656	1	2	41	1
Q2840	0	0	2	1
Q284070	0	0	0	1
Q284219	0	0	0	1
Q2844600	0	0	0	1
Q2844603	0	0	0	2
Q2845432	0	0	3	1
Q2845978	0	0	0	1
Q2849596	0	0	0	1
Q2851545	0	0	2	1
Q2852241	0	0	0	1
Q2852337	0	0	0	1
Q28564860	0	0	0	1
Q28570166	0	0	0	2
Q2857909	0	0	0	1
Q2868696	0	0	0	1
Q2868786	0	0	0	2
Q2868788	0	0	0	1
Q2868790	0	0	0	1
Q2869820	0	0	0	1
Q2869826	0	0	0	1
Q2870197	0	0	0	1
Q28735834	0	0	0	1
Q28757362	0	0	0	2
Q2879095	0	0	8	3
Q28814	1	0	0	1
Q2881413	0	0	0	1
Q28816711	0	0	0	1
Q28816799	0	0	1	1
Q28823477	0	0	0	1
Q28848006	0	0	0	1
Q288714	0	0	3	1
Q2888275	0	0	0	1
Q2892779	0	0	0	2
Q2894827	7	0	0	1
Q2894996	0	0	2	2
Q2895302	4	0	0	1
Q2895354	0	0	2	1
Q2896802	0	0	0	1
Q28971	3	0	2	1
Q2898645	0	0	3	1
Q2901664	0	0	0	1
Q2906693	0	0	0	1
Q2912193	1	0	13	1
Q291617	0	0	0	1
Q2919083	0	0	0	1
Q2922271	0	0	0	1
Q2936142	0	0	1	0
Q2936205	0	0	1	1
Q2936213	0	0	4	1
Q2938089	0	0	0	1
Q2938090	0	0	0	1
Q2946952	0	0	0	1
Q29496	7	0	12	1
Q2964243	1	0	0	0
Q2964433	0	0	0	1
Q2964434	0	0	0	1
Q2964438	0	0	0	2
Q2974525	0	0	0	1
Q2979344	0	0	1	2
Q298230	5	0	5	1
Q298233	0	0	0	1
Q298278	0	0	0	1
Q2986781	0	0	0	1
Q2988775	0	0	9	2
Q2989168	0	0	7	1
Q300121	0	0	4	1
Q3005579	0	0	0	1
Q300801	0	0	0	1
Q3008595	0	0	0	1
Q3009535	0	0	0	1
Q3011658	0	0	0	1
Q3025883	0	58	2	1
Q3026441	0	0	0	1
Q3029045	0	0	0	1
Q3030636	0	0	0	1
Q3030745	0	0	4	1
Q303123	0	0	0	1
Q303555	1	0	0	2
Q3041498	3	0	47	1
Q3042104	0	0	0	1
Q3042106	0	0	5	1
Q3042144	0	0	0	1
Q3042146	0	0	2	1
Q3042159	0	0	0	1
Q3042166	0	0	0	1
Q3042171	0	0	0	2
Q3043135	0	0	0	2
Q3043147	0	0	0	1
Q3043153	0	0	0	2
Q3043155	0	0	0	1
Q3043158	0	0	0	1
Q3043160	0	0	7	1
Q3043161	0	0	0	1
Q3043167	0	0	3	1
Q3043268	0	0	10	1
Q3043817	0	0	0	1
Q3044887	0	0	0	1
Q3045817	0	0	0	1
Q304601	0	0	3	1
Q3047124	0	0	0	1
Q3049292	0	0	0	1
Q3049302	0	0	0	1
Q3052614	0	0	2	1
Q3053945	0	0	0	1
Q3053951	0	0	2	1
Q3055079	0	0	0	1
Q3055380	2	0	32	1
Q305641	0	0	1	0
Q3059297	0	0	0	1
Q3067401	0	0	0	1
Q3071315	0	0	0	1
Q3071321	0	0	0	1
Q3073060	0	0	0	1
Q3073142	0	0	0	1
Q3076802	0	0	0	2
Q3080319	0	0	0	1
Q3084532	0	0	0	1
Q3085434	0	0	0	1
Q3087172	0	0	2	1
Q308978	3	0	0	1
Q309067	6	0	1	1
Q3091959	0	0	0	1
Q30953	0	0	3	1
Q3099702	0	0	0	1
Q3100117	1	0	0	1
Q3100515	0	0	0	1
Q3108582	0	0	1	1
Q3108583	0	0	1	1
Q3108586	17	0	4	1
Q3108587	0	0	0	1
Q3109873	0	0	0	1
Q3124960	0	0	2	1
Q3128789	0	0	0	1
Q3130277	0	0	0	2
Q3136516	0	0	0	1
Q3136521	0	0	5	1
Q3136522	0	0	0	1
Q3144201	0	0	0	1
Q3144281	0	0	1	1
Q3144300	0	0	0	1
Q3144913	0	0	9	1
Q3144934	1	0	0	2
Q3144945	0	0	0	1
Q3144949	0	0	0	1
Q3144958	0	0	0	1
Q3144959	0	0	0	1
Q3144986	0	0	0	1
Q3145111	0	0	0	1
Q3147703	0	0	1	0
Q3148841	0	0	0	1
Q3149939	0	0	1	0
Q3150711	0	0	0	1
Q3153671	0	0	0	1
Q3154357	1	0	2	2
Q3155580	0	0	0	1
Q317158	0	0	0	1
Q3179593	0	0	3	1
Q31798	2	0	0	1
Q3184856	0	0	10	1
Q319312	0	0	0	1
Q319315	0	0	0	1
Q319595	0	0	0	2
Q319812	0	0	0	1
Q3199902	0	0	1	1
Q3204645	0	0	1	2
Q320719	0	0	0	1
Q3234995	0	0	2	1
Q3237080	0	0	0	1
Q3237103	0	0	0	1
Q3242224	0	0	0	1
Q3242950	3	0	9	3
Q32446	0	0	4	1
Q324464	12	2	10	1
Q3251367	0	0	36	1
Q32540	0	0	2	2
Q32552	0	0	0	1
Q326071	5	0	0	1
Q326638	0	0	0	2
Q326643	0	0	0	2
Q326663	0	0	2	1
Q3269466	0	0	8	1
Q3269843	0	0	0	1
Q327005	0	0	0	1
Q3270160	0	0	0	1
Q3270312	0	0	0	1
Q327281	0	0	0	2
Q327298	4	0	0	1
Q3273331	0	0	0	1
Q3276506	0	0	0	1
Q32778	1	0	0	1
Q3278042	0	0	0	1
Q3278314	0	0	2	1
Q32811	0	0	0	1
Q3281227	0	0	0	1
Q3281252	0	0	0	1
Q3281253	0	0	6	1
Q3281254	0	0	29	1
Q3281259	0	0	12	1
Q3281260	0	0	6	1
Q3281274	0	0	3	1
Q3281299	0	0	0	2
Q3281322	1	0	7	1
Q3281328	0	0	4	1
Q3281373	0	0	8	2
Q3281375	0	0	3	1
Q3281393	0	0	1	0
Q3286546	0	0	9	1
Q3296793	1	0	2	2
Q3297012	0	0	0	1
Q3297103	0	0	0	1
Q3297888	0	0	0	1
Q3298999	0	0	3	1
Q3299714	0	0	1	1
Q3301664	0	0	2	2
Q3304152	0	0	0	1
Q331283	3	0	3	1
Q3312899	0	0	0	1
Q3321253	0	0	0	1
Q332293	0	0	0	1
Q3324389	0	0	0	1
Q3327495	6	0	0	2
Q3331452	0	0	0	2
Q3331454	0	0	0	1
Q3331456	0	0	0	1
Q3331460	0	0	0	1
Q3331923	0	0	0	2
Q3331925	0	0	0	2
Q3333205	0	0	0	2
Q3334995	0	0	4	1
Q3335660	0	0	0	1
Q3335666	0	0	0	1
Q3335671	0	0	0	1
Q3338656	0	0	0	1
Q3338664	0	0	0	1
Q3338677	0	0	1	1
Q3338681	0	0	0	1
Q3339235	0	0	16	1
Q334655	7	0	0	1
Q3347154	0	0	0	1
Q3348620	0	0	0	1
Q3352097	0	0	0	1
Q33525	15	0	59	1
Q3355380	0	0	1	3
Q335555	1	0	0	2
Q3357479	0	0	0	1
Q3357668	0	0	0	1
Q3357695	0	0	0	1
Q3360152	0	0	0	1
Q3367106	0	0	1	0
Q3368715	0	0	5	2
Q337604	0	0	0	3
Q3378593	0	0	4	1
Q3381802	0	0	0	2
Q3384899	0	0	0	1
Q339221	0	0	1	2
Q3392410	0	0	0	2
Q3392853	1	0	22	0
Q3395796	0	0	2	1
Q340594	0	0	0	1
Q3410985	0	0	0	1
Q3412000	0	0	0	1
Q341999	0	0	0	1
Q3427757	0	0	0	1
Q3435504	1	0	0	0
Q3441028	0	0	0	1
Q3444851	0	0	1	1
Q3445377	0	0	0	1
Q344873	0	0	1	2
Q3449191	0	0	0	1
Q3454355	0	0	0	2
Q3456637	0	0	0	1
Q3458131	0	1	0	1
Q3475952	0	0	1	1
Q3475955	0	0	2	2
Q34879	50	0	2	1
Q3493413	0	0	2	1
Q3493538	0	0	1	1
Q3493588	0	0	3	1
Q3495854	0	0	0	1
Q3497004	0	0	0	1
Q3500973	0	0	0	1
Q3501154	0	0	0	1
Q3501283	0	0	2	1
Q3501498	0	0	2	1
Q3505189	0	0	0	2
Q3508561	0	0	0	1
Q3508565	0	1	0	2
Q3508566	0	0	0	1
Q3508572	0	0	0	1
Q3508578	0	0	0	1
Q3508580	0	0	0	2
Q3508585	0	0	0	1
Q3508592	0	0	3	1
Q3508595	0	0	0	2
Q3508598	0	0	0	2
Q3508605	0	0	0	1
Q3508606	0	0	0	1
Q3508607	0	0	0	1
Q3508608	0	0	0	1
Q3508611	0	0	1	2
Q3508616	0	0	0	1
Q3508619	0	0	0	1
Q3508623	0	0	0	1
Q3508639	0	0	0	1
Q3508640	0	0	0	1
Q3508649	0	0	0	1
Q3508653	0	0	0	1
Q3508654	0	0	0	1
Q3508664	0	0	0	1
Q3508669	0	0	0	1
Q3508670	0	0	0	1
Q3508677	0	0	0	1
Q3508679	0	0	0	1
Q3508681	0	0	0	1
Q3508686	0	0	0	1
Q3508705	0	0	0	1
Q3508706	0	0	0	1
Q3508711	0	0	0	1
Q3508732	0	0	0	1
Q3508750	0	0	0	1
Q3508764	0	0	0	1
Q3508770	0	0	0	2
Q3508783	0	0	10	1
Q3508786	0	0	0	1
Q3508787	1	0	0	1
Q3508794	0	0	1	0
Q3508795	0	0	0	2
Q3508800	0	0	0	1
Q3508806	0	0	0	1
Q3513968	0	0	0	1
Q351708	0	0	0	1
Q3518021	0	0	0	2
Q353172	1	0	15	1
Q3539030	0	0	0	1
Q3540280	0	0	0	1
Q3540878	0	0	0	1
Q3540887	0	0	1	1
Q3540902	0	0	9	1
Q3542008	0	0	0	1
Q3542016	0	0	1	1
Q3542021	0	0	3	1
Q3542031	0	0	10	1
Q3546884	0	0	0	1
Q3547899	1	0	1	0
Q3552798	0	0	0	1
Q3554794	0	0	0	1
Q3554795	0	0	0	1
Q3556400	0	0	0	2
Q356033	0	0	42	1
Q356372	0	0	4	2
Q356713	3	0	0	1
Q3567797	0	0	0	1
Q3570558	0	0	0	2
Q357067	0	0	0	1
Q357522	0	0	0	1
Q35869	20	39	5	2
Q35890	0	0	11	1
Q3589130	0	0	0	1
Q3589131	0	0	1	1
Q3589156	0	0	0	1
Q3589157	0	0	5	2
Q3591490	0	0	1	1
Q3591493	0	0	0	1
Q3598794	0	0	7	1
Q359892	0	0	4	1
Q360341	0	0	1	1
Q3605247	0	0	0	1
Q361648	0	0	0	2
Q3616632	1	1	1	1
Q3616648	0	0	0	1
Q3622611	0	0	2	1
Q3624834	0	0	0	2
Q362719	0	0	2	2
Q3640984	0	0	0	1
Q3640986	0	0	0	1
Q3658380	0	0	6	1
Q3667186	4	0	8	1
Q366868	0	0	0	1
Q366964	0	0	0	1
Q3676446	0	0	0	2
Q367756	0	0	1	1
Q3678510	6	0	5	1
Q367929	0	0	0	1
Q3680952	0	0	0	1
Q36855	0	0	0	1
Q368562	0	0	0	1
Q369148	0	0	12	1
Q369157	2	1	33	1
Q36956	3	3	4	1
Q370066	0	0	0	1
Q3702898	0	0	2	1
Q3704730	0	0	0	1
Q3704732	0	0	0	1
Q3705876	0	0	2	1
Q3709312	0	0	0	1
Q3711812	0	0	0	1
Q371520	0	0	1	2
Q3718513	0	0	0	1
Q3718816	0	0	0	2
Q3724806	0	0	0	1
Q3725646	0	0	1	1
Q3726860	0	0	0	2
Q3726862	0	0	4	1
Q372701	3	7	6	1
Q372752	4	0	2	1
Q3731836	0	0	1	1
Q373822	2	5	7	1
Q374036	0	0	1	2
Q3743188	0	0	0	2
Q3743620	0	3	0	2
Q3758801	0	0	0	1
Q3765145	1	0	0	2
Q376666	0	0	3	2
Q3768153	0	0	0	2
Q3772406	0	0	0	3
Q377493	0	0	0	2
Q3776920	26	0	1	2
Q377978	3	0	3	1
Q378183	0	1	5	2
Q378681	0	2	11	3
Q379054	0	0	0	1
Q3791936	0	0	0	1
Q379299	0	0	0	2
Q379418	0	0	0	1
Q3796380	0	0	0	1
Q3798547	0	0	0	1
Q3799243	0	0	0	1
Q3801491	2	0	0	2
Q3801522	0	0	0	1
Q3801524	0	0	2	1
Q3801600	0	0	0	1
Q3804555	0	0	0	2
Q3820071	0	0	0	1
Q382091	0	0	0	1
Q382370	0	0	0	1
Q3824458	0	0	0	1
Q3824795	0	0	0	2
Q3825881	0	0	1	1
Q382641	0	0	1	1
Q3827083	0	0	1	1
Q3827087	0	0	0	1
Q3831227	0	0	1	0
Q383228	0	0	0	1
Q3832900	0	0	0	1
Q38404	4	4	1	1
Q3840916	0	0	0	1
Q3843800	0	0	0	1
Q3843811	0	0	6	1
Q385532	0	0	0	1
Q3857106	0	0	0	1
Q385774	0	0	0	1
Q3858675	0	0	1	1
Q386346	0	0	0	1
Q387082	0	0	0	1
Q3874230	0	0	0	2
Q388113	0	0	0	1
Q3882418	0	0	1	2
Q388388	0	0	0	1
Q3886247	0	0	0	1
Q388628	0	0	0	1
Q388646	1	0	0	1
Q388722	0	0	0	1
Q3896379	0	0	1	1
Q389735	1	12	9	1
Q3899850	0	0	0	1
Q390211	0	0	0	1
Q3902759	0	0	0	1
Q390475	1	0	3	1
Q3905414	13	0	1	1
Q3907636	0	0	0	1
Q3907637	0	0	0	1
Q390791	0	0	0	2
Q3908490	0	0	0	1
Q3908491	0	0	3	1
Q3913024	0	0	0	2
Q39222	0	0	0	1
Q3924862	0	0	2	1
Q393477	0	0	0	1
Q395931	0	0	0	1
Q396013	0	0	1	1
Q3961657	0	0	0	2
Q3961672	0	0	0	1
Q3961678	0	0	0	1
Q3961686	0	0	0	1
Q3961695	0	0	0	1
Q397554	0	0	0	2
Q3980374	0	0	0	1
Q3985306	2	0	0	1
Q3991731	3	0	1	1
Q4000420	0	0	1	1
Q4000421	0	0	1	2
Q400277	0	0	0	1
Q4007235	0	0	0	1
Q401402	1	0	2	1
Q402575	0	0	0	1
Q40301	0	0	0	3
Q403453	0	0	0	1
Q403463	0	0	0	1
Q4052543	0	0	0	1
Q4053279	0	0	0	1
Q4057495	0	0	4	3
Q4057496	0	0	2	1
Q4063436	0	0	0	1
Q4082071	0	0	2	1
Q4086956	0	0	0	1
Q40878	0	0	8	1
Q409030	0	0	0	1
Q4090775	0	0	0	1
Q41083	0	0	5	1
Q41112	39	56	2	1
Q4116448	0	0	0	1
Q4116663	0	0	8	1
Q4117241	0	0	0	1
Q4118092	3	0	0	1
Q4118166	0	0	0	2
Q4118581	1	0	0	2
Q4119259	10	0	0	2
Q4127187	0	0	0	1
Q4127191	0	0	0	1
Q4137692	0	0	0	1
Q4138746	0	0	1	1
Q4139987	0	0	6	1
Q41478	4	0	2	2
Q41571	2	4	9	1
Q415833	0	0	0	1
Q4162388	0	0	0	1
Q4162389	0	0	0	1
Q4162390	0	0	0	1
Q4162391	0	0	0	1
Q4162392	0	0	0	1
Q4162393	0	0	0	1
Q4165484	0	0	6	1
Q4170873	0	0	0	2
Q4178686	0	0	0	1
Q4183962	0	0	0	1
Q4183965	0	0	0	1
Q418418	0	0	1	1
Q418522	0	0	0	1
Q41861	82	11	7	2
Q4198677	0	0	6	0
Q4199106	0	0	1	1
Q420804	0	0	0	2
Q4216194	0	0	0	1
Q422225	0	0	0	1
Q4222298	0	0	0	1
Q422268	2	0	0	1
Q4223496	0	0	0	1
Q4237691	0	0	0	1
Q423965	0	0	0	1
Q424221	0	0	1	1
Q424227	0	0	1	1
Q424242	0	0	1	1
Q424247	1	1	0	2
Q424258	0	0	0	3
Q424337	0	0	2	1
Q425811	0	0	0	1
Q4261984	0	0	0	2
Q427118	0	0	1	1
Q427810	0	0	0	1
Q4280605	1	0	0	0
Q42844	0	15	4	2
Q428447	0	0	0	1
Q4286595	0	0	0	1
Q4292123	0	0	0	1
Q4293116	0	0	0	1
Q42982	9	4	8	1
Q4305015	0	0	0	1
Q431643	0	2	2	1
Q432396	0	0	7	1
Q432462	1	0	0	2
Q4330029	1	0	0	0
Q4333327	0	0	0	1
Q4339165	0	0	0	1
Q4340209	0	8	4	1
Q43405	0	0	0	1
Q4345763	0	0	0	1
Q4347774	0	0	0	1
Q4348144	0	0	0	1
Q4352832	0	0	0	1
Q4354267	0	0	0	3
Q4357083	0	0	0	1
Q4357287	0	0	0	1
Q4358039	0	0	2	1
Q4358147	0	0	0	1
Q4364722	0	0	0	2
Q4365211	0	0	0	1
Q4366062	2	0	0	0
Q4368173	0	0	0	1
Q4385926	0	0	0	1
Q4394144	0	0	0	1
Q43987	0	0	0	1
Q441077	0	0	0	1
Q441094	0	0	0	1
Q4411659	0	0	0	1
Q4412533	0	0	0	1
Q4413030	0	0	0	2
Q4420121	0	0	0	1
Q4420146	0	0	2	0
Q4420149	0	0	1	1
Q4421929	0	0	0	1
Q443929	0	0	0	1
Q4445097	0	0	0	1
Q4458080	2	0	0	1
Q4463723	0	0	0	1
Q44727	1	0	0	2
Q448310	7	0	1	1
Q448698	0	0	0	1
Q448747	0	0	0	1
Q448753	0	0	0	2
Q448768	0	0	0	1
Q449631	0	0	0	1
Q450470	0	0	0	1
Q455085	0	0	0	1
Q4553565	0	0	0	2
Q4557543	0	0	0	1
Q457737	0	0	0	1
Q458099	0	0	0	1
Q458138	0	0	0	1
Q4596888	0	0	2	1
Q4597494	0	0	0	1
Q459896	0	0	0	1
Q460167	0	0	3	1
Q460556	0	0	0	2
Q460937	0	0	4	2
Q461854	0	0	15	1
Q461857	0	0	1	1
Q4631454	0	0	0	1
